fold,method,target_mode,n_train,n_test,y_dim,context_steps,target_corr_mean,target_corr_median,row_corr_mean,row_corr_median,r2,retrieval_top1,retrieval_top5,retrieval_mrr,retrieval_median_rank,retrieval_rank_percentile_mean,diag_minus_offdiag,dataset_name,calib_frac,n_calib_seq
1,time_residual_mean,calib0.25_time_resid,5588,1115,32,16,-3.8643687932144695e-09,-2.898711937149301e-09,0.004390460808945177,-0.0018359952373430133,-7.21498864424408e-05,0.007174887892376682,0.03587443946188341,0.03952700132562917,70.0,0.5,-1.4704491964334654e-18,experience,0.25,618
2,real_eeg_ridge,calib0.25,5615,1098,32,16,0.034376980944216484,0.024272535927593708,0.062121938218378324,0.07658954337239265,-0.2233108096224381,0.011839708561020037,0.056466302367941715,0.0522308020324348,59.5,0.5490251293060104,0.06496425501935069,experience,0.25,609
2,shifted_null_ridge,calib0.25,5615,1098,32,16,-0.016749931372032734,-0.016921062022447586,-0.03580789423891948,-0.03853745572268963,-0.3147419529767872,0.00273224043715847,0.03278688524590164,0.03602304726688553,74.0,0.4762413309363081,-0.03368618735859506,experience,0.25,609
2,time_only_ridge,calib0.25,5615,1098,32,16,0.053914199299470056,0.047263529151678085,0.15200391579280748,0.1503927856683731,0.017045225400581177,0.020036429872495445,0.07468123861566485,0.06975330789087265,43.0,0.6508084734283349,0.15561315112227783,experience,0.25,609
2,train_mean,calib0.25,5615,1098,32,16,3.862597797166245e-09,3.862597797166245e-09,0.04249678320549971,0.1056232675909996,-0.00028009776917348184,0.007285974499089253,0.03642987249544627,0.040061070697549696,69.0,0.5,3.903127820947816e-18,experience,0.25,609
2,time_residual_eeg_ridge,calib0.25_time_resid,5615,1098,32,16,0.027144369447341887,0.02773931995034218,0.04545508209853548,0.049483923241496086,-0.22468867037924367,0.011839708561020037,0.04644808743169399,0.04907448069721553,62.0,0.5395231054829468,0.05025579131838731,experience,0.25,609
2,time_residual_shifted_null,calib0.25_time_resid,5615,1098,32,16,-0.00959126254383591,-0.00985200353898108,-0.02081886366775636,-0.0335510466247797,-0.2989295536182306,0.00546448087431694,0.031876138433515486,0.03528383029996906,73.0,0.48110295063355557,-0.01918512603749415,experience,0.25,609
2,time_residual_mean,calib0.25_time_resid,5615,1098,32,16,-3.5070536844964786e-09,-7.348087693870298e-09,0.06847767875811216,0.14603792130947113,-0.00040570926938698904,0.007285974499089253,0.03642987249544627,0.040061070697549696,69.0,0.5,1.3552527156068805e-18,experience,0.25,609
3,real_eeg_ridge,calib0.25,5558,1132,32,16,0.023764246288010327,0.012556182686239481,0.04532816285955886,0.049697697162628174,-0.1868392115243933,0.012367491166077738,0.053003533568904596,0.05023061669468739,62.0,0.5386643911737784,0.05057054937278907,experience,0.25,628
3,shifted_null_ridge,calib0.25,5558,1132,32,16,-0.0036205656423362598,-0.007775013335049152,0.008503312435266051,-0.007141078356653452,-0.23535533699464617,0.006183745583038869,0.036219081272084806,0.03901043143718645,73.0,0.49438270551649577,0.004445960633110136,experience,0.25,628
3,time_only_ridge,calib0.25,5558,1132,32,16,0.055695747321806266,0.0425575440749526,0.06069549986897835,0.08772791549563408,-0.01187099623797816,0.0088339222614841,0.05035335689045936,0.045951012655842484,64.0,0.5344604675366553,0.06688634409162636,experience,0.25,628
3,train_mean,calib0.25,5558,1132,32,16,-3.215411270574009e-10,-1.782995751042904e-09,-0.00120853363316117,-0.0037996761966496706,-7.637533107485162e-05,0.007067137809187279,0.0353356890459364,0.039070511730795794,71.0,0.5,-7.521652571618187e-19,experience,0.25,628
3,time_residual_eeg_ridge,calib0.25_time_resid,5558,1132,32,16,0.01710709614417283,0.011001849081367254,0.035292188092778676,0.028706541284918785,-0.19240241775152023,0.009717314487632508,0.04240282685512368,0.04484990758950651,66.0,0.5268830549829763,0.038085376191256674,experience,0.25,628
3,time_residual_shifted_null,calib0.25_time_resid,5558,1132,32,16,0.0004295725630072411,-0.002402691578026861,-0.008336500232643736,0.003967867000028491,-0.2648937337696393,0.00441696113074205,0.026501766784452298,0.033278838378210156,72.0,0.486436332777209,-0.021009104022768555,experience,0.25,628
3,time_residual_mean,calib0.25_time_resid,5558,1132,32,16,1.8933562995204766e-09,9.886264307201742e-10,-0.005877202821655811,-0.019156906753778458,-9.54950006093469e-05,0.007067137809187279,0.0353356890459364,0.03907051173079579,71.0,0.5,-4.9873299934333204e-18,experience,0.25,628
1,real_eeg_ridge,calib0.3,5711,1115,32,16,0.024444598064292222,0.025263553485274315,0.05407247445613956,0.043876342475414276,-0.20737923472835185,0.008968609865470852,0.04394618834080718,0.04421917567028579,65.0,0.5257188049835128,0.04513763331925799,experience,0.3,741
1,shifted_null_ridge,calib0.3,5711,1115,32,16,-0.007029232610875624,0.0006334949575830251,-0.017671970516649982,-0.01846308633685112,-0.3442836975988868,0.0053811659192825115,0.033183856502242155,0.03745758305134308,71.0,0.4948075354087067,-0.0061760199543633675,experience,0.3,741
1,time_only_ridge,calib0.3,5711,1115,32,16,0.04245688476896703,0.042982202023267746,0.11664926406129728,0.11356359720230103,0.01584624234188292,0.009865470852017937,0.06636771300448431,0.0548882165876664,56.0,0.5761397215945921,0.12670813605251494,experience,0.3,741
1,train_mean,calib0.3,5711,1115,32,16,1.1785861731006264e-09,4.722289781433631e-10,0.012690209400513306,0.008673163130879402,-0.00011013056791253639,0.007174887892376682,0.03587443946188341,0.03952700132562917,70.0,0.5,2.0057740190981832e-18,experience,0.3,741
1,time_residual_eeg_ridge,calib0.3_time_resid,5711,1115,32,16,0.015460906580074152,0.017018092796206474,0.042170870366034875,0.039683081209659576,-0.20972537941180747,0.009865470852017937,0.042152466367713005,0.04405693108786979,67.0,0.5178314816037188,0.030676620994932895,experience,0.3,741
1,time_residual_shifted_null,calib0.3_time_resid,5711,1115,32,16,-0.012222924837260507,-0.013223176822066307,-0.027366439110000154,-0.020259570330381393,-0.325802475654964,0.003587443946188341,0.029596412556053813,0.03360817890908634,74.0,0.4807360565048582,-0.029130616867772394,experience,0.3,741
1,time_residual_mean,calib0.3_time_resid,5711,1115,32,16,-2.4098192330512802e-09,-4.45785275360322e-09,0.002589082034751606,0.001237462623976171,-7.258722072456258e-05,0.007174887892376682,0.03587443946188341,0.03952700132562917,70.0,0.5,-1.0842021724855044e-18,experience,0.3,741
2,real_eeg_ridge,calib0.3,5736,1098,32,16,0.03588158715865575,0.02951896283775568,0.06286879754053787,0.09863698855042458,-0.2015874046172832,0.014571948998178506,0.0546448087431694,0.055280920003315755,59.0,0.5514907182680618,0.06695288100081533,experience,0.3,730
